currency,currencyLabel,shortName,jurisdictionLabel,startTime,price,unitSymbol
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0101948230688456,円
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,Германская империя,1871-12-04T00:00:00Z,1.176,ℳ
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.013,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.015,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.064,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0075,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0086,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0091,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.092,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0094,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.097,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,11.45,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.013,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.015,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.064,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0075,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0086,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0091,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.092,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0094,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.097,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,11.45,¥
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,Германская империя,1871-12-04T00:00:00Z,0.358423,ℳ
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,Германская империя,1871-12-04T00:00:00Z,0.23866348448,ℳ
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0067485633,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0101948230688456,¥
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0067485633,¥
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0101948230688456,¥
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,15,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,2.7,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,3.5,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,7.8,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,1.79,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,1.97,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,3.64,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,3.75,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,0.709,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,0.8403,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,1.2929,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,1507.5,$
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,0.29963,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,3.6725,$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.685,$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.703,$
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,США,1792-01-01T00:00:00Z,177.721,$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.685,¢
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.685,C$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.685,CAD$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.703,¢
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.703,C$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.703,CAD$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.685,C$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Канада,,0.703,C$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,15,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,2.7,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,3.5,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,7.8,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,1.79,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,1.97,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,3.64,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,3.75,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,0.709,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,0.8403,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,1.2929,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,1507.5,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,0.29963,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,3.6725,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,United States,1792-01-01T00:00:00Z,177.721,$
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,German Empire,1871-12-04T00:00:00Z,1.176,ℳ
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,German Empire,1871-12-04T00:00:00Z,0.358423,ℳ
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.685,$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.703,$
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,German Empire,1871-12-04T00:00:00Z,0.23866348448,ℳ
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.685,¢
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.685,C$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.685,CAD$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.703,¢
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.703,C$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.703,CAD$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.685,C$
http://www.wikidata.org/entity/Q1104069,канадский доллар,CA$,Canada,,0.703,C$
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.013,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.015,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.064,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0075,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0086,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0091,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.092,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0094,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.097,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,11.45,円
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Norway,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.013,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.015,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.064,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0075,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0086,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0091,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.092,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0094,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.097,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,11.45,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0067485633,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Japan,1871-07-01T00:00:00Z,0.0101948230688456,円
http://www.wikidata.org/entity/Q8146,японская иена,JP¥,Япония,1871-07-01T00:00:00Z,0.0067485633,円
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Австралия,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.5349,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.6758,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,AU$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,A$
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,AUD
http://www.wikidata.org/entity/Q259502,австралийский доллар,AU$,Australia,1966-02-14T00:00:00Z,0.61699,AU$
